ID,Project,Category,TypeOfIssue,FundLost,FundsReturned,FundsRecovered,IsVerifiedSourceCode,IsPublicedTeam,Date
1827,aardvarX,Token,Honeypot,0,0,,,,
1826,Oiler Network,Token,Honeypot,0,0,,,,
1825,Ispolink Token,Token,Honeypot,0,0,,,,
1824,Bulldoge,Token,Honeypot,0,0,,,,
1823,ELON MOONSHIP,Token,Honeypot,0,0,,,,
1822,TheCatToken.com,Yield Aggregator,Honeypot,0,0,,,,
1820,Dragon.Swap,Token,Honeypot,0,0,,,,
1819,KingCZ,Token,Honeypot,0,0,,,,
1818,Verifiably,Token,Honeypot,0,0,,,,
1817,RUBYTOKEN,Token,Honeypot,0,0,,,,
1816,Wilder World,Borrowing and Lending,Honeypot,0,0,,,,
1815,Meow Moon Cat,Token,Honeypot,0,0,,,,
1814,INTERGALACTIC,Token,Honeypot,0,0,,,,
1813,VISERION,Token,Honeypot,0,0,,,,
1812,ELON SNL,Token,Honeypot,0,0,,,,
1811,LevelUpX,Token,Honeypot,0,0,,,,
1810,Diamond Hands Elon,Token,Honeypot,0,0,,,,
1809,Saturna,Token,Honeypot,0,0,,,,
1808,Mozik.cc,Token,Honeypot,0,0,,,,
1807,WAKANDATOKEN,Token,Honeypot,0,0,,,,
1806,SafeGalaxy,Token,Honeypot,0,0,,,,
1805,Strike Protocol,Borrowing and Lending,Honeypot,0,0,,,,
1804,SaintElon,Token,Honeypot,0,0,,,,
1803,Maple,Token,Honeypot,0,0,,,,
1802,MILEY&amp;MUSK,Token,Honeypot,0,0,,,,
1801,XSPACE,Token,Honeypot,0,0,,,,
1800,SaintElon,Token,Honeypot,0,0,,,,
1799,DOGE SNL,Token,Honeypot,0,0,,,,
1798,Gelato.network,Token,Honeypot,0,0,,,,
1797,Kitty Token,Token,Honeypot,0,0,,,,
1796,Everest,Token,Honeypot,0,0,,,,
1795,SafeShib,Token,Honeypot,0,0,,,,
1794,HungryApes,Token,Honeypot,0,0,,,,
1793,ChickenCoin,Token,Honeypot,0,0,,,,
1792,EchoX,Token,Honeypot,0,0,,,,
1791,TAXIfinance,Token,Honeypot,0,0,,,,
1790,ProStarter,Token,Honeypot,0,0,,,,
1789,Goku,Token,Honeypot,0,0,,,,
1788,NOZOMI COIN,Token,Honeypot,0,0,,,,
1787,Crot Finance,Token,Honeypot,0,0,,,,
1786,The Internet Computer,Token,Honeypot,0,0,,,,
1785,Dogelon,Token,Honeypot,0,0,,,,
1784,delta.theta,Token,Honeypot,0,0,,,,
1783,HellGate,Token,Honeypot,0,0,,,,
1782,LURNA,Token,Honeypot,0,0,,,,
1781,Apron Network,Token,Honeypot,0,0,,,,
1780,HibikiTokyo,Token,Honeypot,0,0,,,,
1779,icecreamland.org,Token,Honeypot,0,0,,,,
1778,Icy Comet,Token,Honeypot,0,0,,,,
1777,BUHO TOKEN,Token,Honeypot,0,0,,,,
1776,Mina Protocol,Token,Honeypot,0,0,,,,
1775,MOONBERRY,Token,Honeypot,0,0,,,,
1774,OccamFi,Token,Honeypot,0,0,,,,
1773,MoonWait,Token,Honeypot,0,0,,,,
1772,Mechadog,Token,Honeypot,0,0,,,,
1771,ApeOnly,Token,Honeypot,0,0,,,,
1770,Saito,Token,Honeypot,0,0,,,,
1769,SAFEBIRD,Token,Honeypot,0,0,,,,
1768,Volcano,Token,Honeypot,0,0,,,,
1767,Lunar Eclipse,Token,Honeypot,0,0,,,,
1766,Adastarter,Token,Honeypot,0,0,,,,
1765,WinMoon Token,Token,Honeypot,0,0,,,,
1764,CYCLOPS FINANCE TREASURE,Token,Honeypot,0,0,,,,
1763,PigMOON,Token,Honeypot,0,0,,,,
1762,Disbalancer,Token,Honeypot,0,0,,,,
1761,MOONCALENDA,Token,Honeypot,0,0,,,,
1760,SAFESHIBA,Token,Honeypot,0,0,,,,
1759,www.SafePussy.tech,Token,Honeypot,0,0,,,,
1758,We Want a 1000XPump,Token,Honeypot,0,0,,,,
1757,Golden Litchi Finance,Token,Honeypot,0,0,,,,
1756,Majestic Deer,Token,Honeypot,0,0,,,,
1755,Snow,Exchange (DEX),Honeypot,0,0,,,,
1754,DOGEUP 100X,Token,Honeypot,0,0,,,,
1753,TeslaCoin,Token,Honeypot,0,0,,,,
1752,Dragon Burn Token,Token,Honeypot,0,0,,,,
1751,Einstein Rosen Bridge,Token,Honeypot,0,0,,,,
1750,Polkadomain Token,Token,Honeypot,0,0,,,,
1749,Lucky Charm,Token,Honeypot,0,0,,,,
1748,Husky Token,Token,Honeypot,0,0,,,,
1747,Asac Coin Finance Token,Token,Honeypot,0,0,,,,
1746,Gamma Ray Burst,Token,Honeypot,0,0,,,,
1745,Dogzilla,Token,Honeypot,0,0,,,,
1744,Hound Token,Token,Honeypot,0,0,,,,
1743,FireBunny,Token,Honeypot,0,0,,,,
1742,Collapsar,Token,Honeypot,0,0,,,,
1741,Moon Send,Token,Honeypot,0,0,,,,
1740,Andromeda,Token,Honeypot,0,0,,,,
1739,Gorillaz Sanctuary,Token,Honeypot,0,0,,,,
1738,Magnet Attraction,Token,Honeypot,0,0,,,,
1737,Comet,Token,Honeypot,0,0,,,,
1736,Rocket Cat,Token,Honeypot,0,0,,,,
1735,unifarm.co,Token,Honeypot,0,0,,,,
1734,Plethori,Token,Honeypot,0,0,,,,
1733,Coordinape,Token,Honeypot,0,0,,,,
1732,Xend.finance,Token,Honeypot,0,0,,,,
1731,Dehive.finance,Token,Honeypot,0,0,,,,
1730,Big Cheese Token,Borrowing and Lending,Honeypot,0,0,,,,
1729,Starshot,Token,Honeypot,0,0,,,,
1728,Pug Token,Token,Honeypot,0,0,,,,
1727,UNIDOG,Token,Honeypot,0,0,,,,
1726,Moon Chow,Token,Honeypot,0,0,,,,
1725,Papillon Token,Token,Honeypot,0,0,,,,
1724,DirtyPig,Token,Honeypot,0,0,,,,
1723,Nova,Exchange (DEX),Honeypot,0,0,,,,
1722,Rocket Dog,Token,Honeypot,0,0,,,,
1721,MarsStop,Token,Honeypot,0,0,,,,
1720,Ursa Major,Token,Honeypot,0,0,,,,
1719,ChowChow Token,Token,Honeypot,0,0,,,,
1718,Bulldog Token,Token,Honeypot,0,0,,,,
1717,Payship.Finance,Token,Honeypot,0,0,,,,
1716,Australian Safe Shepherd,Token,Honeypot,0,0,,,,
1715,Blowfish Token,Token,Honeypot,0,0,,,,
1714,Singularity,Token,Honeypot,0,0,,,,
1713,KISHU INU,Token,Honeypot,0,0,,,,
1712,Safe Inu,Token,Honeypot,0,0,,,,
1710,Redshift,Token,Honeypot,0,0,,,,
1709,unibox,Token,Honeypot,0,0,,,,
1708,Lemond Protocol,Token,Honeypot,0,0,,,,
1707,DeversiFi Token,Exchange (DEX),Honeypot,0,0,,,,
1706,SpaceShip,Borrowing and Lending,Honeypot,0,0,,,,
1705,SecureTheBag,Token,Honeypot,0,0,,,,
1704,sushibox,Token,Honeypot,0,0,,,,
1703,SafeAndromeda,Token,Honeypot,0,0,,,,
1702,HedgeDog BSC Finance,Token,Honeypot,0,0,,,,
1701,Polkamon.com,Token,Honeypot,0,0,,,,
1700,unidog bsc,Token,Honeypot,0,0,,,,
1699,HARDOX PROTOCOL,Token,Honeypot,0,0,,,,
1698,SafeMcDc,Token,Honeypot,0,0,,,,
1697,BubbaGump,Token,Honeypot,0,0,,,,
1696,Worn.Finance,Token,Honeypot,0,0,,,,
1695,Rage.fan,Token,Honeypot,0,0,,,,
1694,unimex,Token,Honeypot,0,0,,,,
1693,Gundam Finance BSC,Token,Honeypot,0,0,,,,
1692,SafeComet,Token,Honeypot,0,0,,,,
1691,MirrorFinance,Token,Honeypot,0,0,,,,
1690,SafeCloud,Token,Honeypot,0,0,,,,
1689,SafeSpeed,Token,Honeypot,0,0,,,,
1688,SafeModd,Token,Honeypot,0,0,,,,
1687,MoonDeFi,Token,Honeypot,0,0,,,,
1686,Asset Swap,Token,Honeypot,0,0,,,,
1685,Plasm Network,Token,Honeypot,0,0,,,,
1684,SafeWorld,Token,Honeypot,0,0,,,,
1683,SafeGate,Token,Honeypot,0,0,,,,
1682,SafeUp,Token,Honeypot,0,0,,,,
1681,SafeSpice,Token,Honeypot,0,0,,,,
1680,SafeStreetBets,Token,Honeypot,0,0,,,,
1679,xrpmoon,Token,Honeypot,0,0,,,,
1678,SafePaid,Token,Honeypot,0,0,,,,
1677,External Swap,Token,Honeypot,0,0,,,,
1676,IZOOM.FINANCE,Token,Honeypot,0,0,,,,
1675,SafeCell,Token,Honeypot,0,0,,,,
1674,EXEEDME.FINANCE,Token,Honeypot,0,0,,,,
1673,autosafe,Token,Honeypot,0,0,,,,
1672,autosafe protocol,Token,Honeypot,0,0,,,,
1671,SafeLien,Token,Honeypot,0,0,,,,
1670,SafeShield,Token,Honeypot,0,0,,,,
1669,SimpleExchange,Token,Honeypot,0,0,,,,
1668,SafeHubble,Token,Honeypot,0,0,,,,
1667,SafeTorn,Token,Honeypot,0,0,,,,
1666,SAFEYFI NETWORK,Token,Honeypot,0,0,,,,
1665,ADRENALINE.FINANCE,Token,Honeypot,0,0,,,,
1664,SafeSun,Token,Honeypot,0,0,,,,
1663,KASHI,Token,Honeypot,0,0,,,,
1662,DREAMSWAP,Token,Honeypot,0,0,,,,
1661,AntiSafeToken,Token,Honeypot,0,0,,,,
1660,AntiSafeToken,Token,Honeypot,0,0,,,,
1659,SpaceDEFI,Token,Honeypot,0,0,,,,
1658,SafeHelix,Token,Honeypot,0,0,,,,
1657,MoonCAKE Bsc,Token,Honeypot,0,0,,,,
1656,SafeSafu,Token,Honeypot,0,0,,,,
1655,SafeMask,Token,Honeypot,0,0,,,,
1654,SafeGorilla,Token,Honeypot,0,0,,,,
1653,SafeInfinity,Token,Honeypot,0,0,,,,
1652,SAFELINK,Token,Honeypot,0,0,,,,
1651,SAFESOFA,Token,Honeypot,0,0,,,,
1650,REFERRALPROJECT.NETWORK,Token,Honeypot,0,0,,,,
1649,SafeMiles,Token,Honeypot,0,0,,,,
1647,PLUTOO,Token,Honeypot,0,0,,,,
1646,Tripod Dao,Token,Honeypot,0,0,,,,
1645,MEGASAFE,Token,Honeypot,0,0,,,,
1644,SAFEPAY,Token,Honeypot,0,0,,,,
1643,LinkPool,Token,Honeypot,0,0,,,,
1642,SafeVice,Token,Honeypot,0,0,,,,
1641,SpaceX Boca Chica,Token,Honeypot,0,0,,,,
1640,Puppy Inu,Token,Honeypot,0,0,,,,
1639,Peri Finance,Token,Honeypot,0,0,,,,
1638,XXXRated-NFT,Token,Honeypot,0,0,,,,
1637,CROT Finance,Token,Honeypot,0,0,,,,
1636,ElonGate,Token,Honeypot,0,0,,,,
1635,REAUFINANCE,Token,Honeypot,0,0,,,,
1634,The Doge Hunter,Token,Honeypot,0,0,,,,
1633,Sponge Doge,Token,Honeypot,0,0,,,,
1632,LORD ELON,Token,Honeypot,0,0,,,,
1631,Binance Fail Chain,Token,Honeypot,0,0,,,,
1630,victoriavr,Token,Honeypot,0,0,,,,
1629,InjectiveProtocol,Token,Honeypot,0,0,,,,
1628,Kishu Doge Inu,Token,Honeypot,0,0,,,,
1627,SAFESATURN,Yield Aggregator,Honeypot,0,0,,,,
1625,Solstarter,Token,Honeypot,0,0,,,,
1624,Evergreen,Token,Honeypot,0,0,,,,
1623,SafeDot,Token,Honeypot,0,0,,,,
1622,PIDGEY,Token,Honeypot,0,0,,,,
1621,SaveFlipper,Exchange (DEX),Honeypot,0,0,,,,
1620,French Shiba,Token,Honeypot,0,0,,,,
1619,JizzUs,Token,Honeypot,0,0,,,,
1618,BARK CUBAN,Token,Honeypot,0,0,,,,
1617,Inu Doge,Token,Honeypot,0,0,,,,
1616,SafePipe,Token,Honeypot,0,0,,,,
1615,SafeFire,Token,Honeypot,0,0,,,,
1614,HONEYROCKET,Token,Honeypot,0,0,,,,
1613,QCHAIN,Token,Honeypot,0,0,,,,
1612,SpaceXDoge1,Token,Honeypot,0,0,,,,
1611,LABRADOR,Token,Honeypot,0,0,,,,
1610,Winnie-the-Pot,Token,Honeypot,0,0,,,,
1609,AlaskanDoge,Token,Honeypot,0,0,,,,
1608,Mia Khalifa,Token,Honeypot,0,0,,,,
1607,SHIBAMOON,Token,Honeypot,0,0,,,,
1606,DoubleChain,Token,Honeypot,0,0,,,,
1605,SafeAmerica,Token,Honeypot,0,0,,,,
1604,SAFEPICK,Token,Honeypot,0,0,,,,
1603,Zillow,Token,Honeypot,0,0,,,,
1602,SAFEPURSE,Token,Honeypot,0,0,,,,
1601,SAFEQCHAIN,Token,Honeypot,0,0,,,,
1600,Secret DeFi,Token,Honeypot,0,0,,,,
1599,SWEETPAY,Token,Honeypot,0,0,,,,
1598,SOLAR,Token,Honeypot,0,0,,,,
1597,Cook Protocol,Token,Honeypot,0,0,,,,
1596,Naturel,,Rugpull,0,0,,,,
1595,birthday token,Token,Honeypot,0,0,,,,
1594,SAFELOAD,Token,Honeypot,0,0,,,,
1593,Deeper Network,Token,Honeypot,0,0,,,,
1592,KRYPTCOIN,Token,Honeypot,0,0,,,,
1591,CryptonDUCK,Token,Honeypot,0,0,,,,
1590,SafeStorm,Token,Honeypot,0,0,,,,
1589,SafeFarm,Token,Honeypot,0,0,,,,
1588,SAFEPAY,Token,Honeypot,0,0,,,,
1587,Real RealExchange,Token,Honeypot,0,0,,,,
1586,CrispToken,Token,Honeypot,0,0,,,,
1585,HashStandart,Token,Honeypot,0,0,,,,
1584,MoonSHIBA,Token,Honeypot,0,0,,,,
1583,SafeMoonz,Token,Honeypot,0,0,,,,
1582,SafeSpin Token,Token,Honeypot,0,0,,,,
1581,SWATSWAP,Token,Honeypot,0,0,,,,
1580,holdxrp,Token,Honeypot,0,0,,,,
1579,safejembut,Token,Honeypot,0,0,,,,
1578,BaTorrent,Token,Honeypot,0,0,,,,
1577,GWEIMOON,Token,Honeypot,0,0,,,,
1576,PLUTO,Token,Honeypot,0,0,,,,
1575,FORESTTOKEN,Token,Honeypot,0,0,,,,
1574,EITHERMOON,Token,Honeypot,0,0,,,,
1573,Vitalik Shiba Buterin,Token,Honeypot,0,0,,,,
1572,TESLA,Token,Honeypot,0,0,,,,
1571,ElonSpace BSC,Token,Honeypot,0,0,,,,
1570,Vitalik Buterin,Token,Honeypot,0,0,,,,
1569,ROCKETMARS,Token,Honeypot,0,0,,,,
1568,TRUE Token,Token,Honeypot,0,0,,,,
1567,THANKS ELON,Token,Honeypot,0,0,,,,
1566,DoucheCoin,Token,Honeypot,0,0,,,,
1565,NoNameNetworks,Token,Honeypot,0,0,,,,
1564,TheRealKabosu,Token,Honeypot,0,0,,,,
1563,Laugh Out Loud,Token,Honeypot,0,0,,,,
1562,GoldenEsse,Token,Honeypot,0,0,,,,
1561,FUCK ELON,Token,Honeypot,0,0,,,,
1560,Chava,Token,Honeypot,0,0,,,,
1559,Capellix,Token,Honeypot,0,0,,,,
1558,FUN TOKEN,Token,Honeypot,0,0,,,,
1557,Protocol.fractal.id,Token,Honeypot,0,0,,,,
1556,WeSpace,Token,Honeypot,0,0,,,,
1555,PangeaOceanCleaunUp,Token,Honeypot,0,0,,,,
1554,SpaceXDoge,Token,Honeypot,0,0,,,,
1553,Ultra Safe,Token,Honeypot,0,0,,,,
1552,DogelonMars,Token,Honeypot,0,0,,,,
1551,$FUCKELON,Token,Honeypot,0,0,,,,
1550,Chubby Akita,Token,Honeypot,0,0,,,,
1549,PABLO FINANCE,Token,Honeypot,0,0,,,,
1548,WEED TOKEN,Token,Honeypot,0,0,,,,
1547,BEAR TOKEN,Token,Honeypot,0,0,,,,
1546,Cheetah Coin,Token,Honeypot,0,0,,,,
1545,LILDOG,Token,Honeypot,0,0,,,,
1544,Patrigio,Token,Honeypot,0,0,,,,
1543,SEA TOKEN,Token,Honeypot,0,0,,,,
1542,ShinyDoge,Token,Honeypot,0,0,,,,
1541,Glitch-Finance,Token,Honeypot,0,0,,,,
1540,RUBY,Token,Honeypot,0,0,,,,
1539,Nafter,Token,Honeypot,0,0,,,,
1538,WATER TOKEN,Token,Honeypot,0,0,,,,
1537,Nafter,Token,Honeypot,0,0,,,,
1536,ARGOAPP,Token,Honeypot,0,0,,,,
1535,CVL,Token,Honeypot,0,0,,,,
1534,DOGE 2.0,Token,Honeypot,0,0,,,,
1533,BEE TOKEN,Token,Honeypot,0,0,,,,
1532,BITCOIN CONSUMPTION,Token,Honeypot,0,0,,,,
1531,BEER COIN,Token,Honeypot,0,0,,,,
1530,KNIGHT RIDER,Token,Honeypot,0,0,,,,
1529,t.me/astracoincommunity,Token,Honeypot,0,0,,,,
1528,KingAkita,Token,Honeypot,0,0,,,,
1527,Ether Shiba,Token,Honeypot,0,0,,,,
1525,Bingo Inu,Token,Honeypot,0,0,,,,
1524,SHINKY,Token,Honeypot,0,0,,,,
1523,SAD CAT,Token,Honeypot,0,0,,,,
1522,Garfield Token,Token,Honeypot,0,0,,,,
1521,t.me/DickBootyBSC,Token,Honeypot,0,0,,,,
1520,Caterpie Finance,Token,Honeypot,0,0,,,,
1519,HungryWorldBSC,Token,Honeypot,0,0,,,,
1518,Shiba Inu Shih Tzu,Token,Honeypot,0,0,,,,
1517,DOORToken,Token,Honeypot,0,0,,,,
1516,NOZOMI,Token,Honeypot,0,0,,,,
1515,DogeMissile,Token,Honeypot,0,0,,,,
1514,Lucky Token,Token,Honeypot,0,0,,,,
1513,SolarRocket,Token,Honeypot,0,0,,,,
1512,KingShiba,Token,Honeypot,0,0,,,,
1511,TRUMP 2024,Token,Honeypot,0,0,,,,
1510,Glossify,Token,Honeypot,0,0,,,,
1509,Up DeFi,Token,Honeypot,0,0,,,,
1508,FUCK ENVIRONMENT,Token,Honeypot,0,0,,,,
1507,MoonKind,Token,Honeypot,0,0,,,,
1506,Windswap,Token,Honeypot,0,0,,,,
1505,Whisky Token,Token,Honeypot,0,0,,,,
1504,Chromance,Token,Honeypot,0,0,,,,
1503,CHINESE,Token,Honeypot,0,0,,,,
1502,SHIBAFARM,Token,Honeypot,0,0,,,,
1501,EAGLE,Token,Honeypot,0,0,,,,
1500,AstroPig,Token,Honeypot,0,0,,,,
1499,WINE TOKEN,Token,Honeypot,0,0,,,,
1498,Yet Another Dog Coin,Token,Honeypot,0,0,,,,
1497,Doge&amp;Shiba,Token,Honeypot,0,0,,,,
1496,ASTIR,Token,Honeypot,0,0,,,,
1495,MOMAFINANCE,Token,Honeypot,0,0,,,,
1494,Malamute Token,Token,Honeypot,0,0,,,,
1493,Kyushu Inu,Token,Honeypot,0,0,,,,
1492,MOAR Finance,Token,Honeypot,0,0,,,,
1490,Golden Inu Token,Token,Honeypot,0,0,,,,
1489,Spitz Inu Token,Token,Honeypot,0,0,,,,
1488,Banshee Token,Token,Honeypot,0,0,,,,
1487,Event Horizon,Token,Honeypot,0,0,,,,
1486,Rocket Inu,Token,Honeypot,0,0,,,,
1485,MOONINVADOR,Token,Honeypot,0,0,,,,
1484,DogeDAO,Token,Honeypot,0,0,,0,0,
1483,moonpirate,Token,Honeypot,0,0,,,,
1482,Benqi Finance,"Borrowing and Lending,Stablecoin",Honeypot,0,0,,,,
1481,Refinable,Token,Honeypot,0,0,,,,
1480,CUTECAT,Token,Honeypot,0,0,,,,
1479,Quantum Tunneling,Token,Honeypot,0,0,,,,
1478,Golden Goose Token,Token,Honeypot,0,0,,,,
1477,MOONMARS,Token,Honeypot,0,0,,,,
1476,MoonWhale,Token,Honeypot,0,0,,,,
1475,Busy,Token,Honeypot,0,0,,,,
1474,Crazy Kitty,Token,Honeypot,0,0,,,,
1473,Fish Tank,Exchange (DEX),Honeypot,0,0,,,,
1472,Gecko Token,Token,Honeypot,0,0,,,,
1471,Gorillaz Sunshine,Token,Honeypot,0,0,,,,
1470,Ergosphere,Token,Honeypot,0,0,,,,
1469,Melalie,Token,Honeypot,0,0,,,,
1468,JiX Swap,Token,Honeypot,0,0,,,,
1467,doremiland.info,Token,Honeypot,0,0,,,,
1466,Poki Token,Token,Honeypot,0,0,,,,
1465,Dragon Li Token,Token,Honeypot,0,0,,,,
1464,Yuki Inu Token,Token,Honeypot,0,0,,,,
1463,Kleeka Inu,Token,Honeypot,0,0,,,,
1462,Penguins Sanctuary,Token,Honeypot,0,0,,,,
1461,Meme Coin,Token,Honeypot,0,0,,,,
1460,Chicken Soup Protocol,Token,Honeypot,0,0,,,,
1459,RocketDoge,Token,Honeypot,0,0,,,,
1458,GOLDMind.finance,Token,Honeypot,0,0,,,,
1457,PALM - yieldbay.finance,Token,Honeypot,0,0,,,,
1456,eBITScan.finance,Token,Honeypot,0,0,,,,
1455,SAFESHITCOIN,Token,Honeypot,0,0,,,,
1454,Snoop Doge,Token,Honeypot,0,0,,,,
1453,Puffins Paradise,Token,Honeypot,0,0,,,,
1452,JUMPFROG,Token,Honeypot,0,0,,,,
1451,FairDoge,Token,Honeypot,0,0,,,,
1450,Kitten.finance,Token,Honeypot,0,0,,,,
1449,Digital Reserve Currency,Token,Honeypot,0,0,,,,
1448,ULTRADOGE,Token,Honeypot,0,0,,,,
1447,Quark,Token,Honeypot,0,0,,,,
1446,Treasure Box,Token,Honeypot,0,0,,,,
1445,CUMROCKET CRYPTO,Token,Honeypot,0,0,,,,
1444,Shibazilla,Token,Honeypot,0,0,,,,
1443,Jigstack.org,Token,Honeypot,0,0,,,,
1442,Hord.App,Token,Honeypot,0,0,,,,
1441,Psycho Inu,Token,Honeypot,0,0,,,,
1440,Puppy Token,Token,Honeypot,0,0,,,,
1439,Slow Loris Token,Token,Honeypot,0,0,,,,
1438,StackOS,Token,Honeypot,0,0,,,,
1437,BSCBOOM,Token,Honeypot,0,0,,,,
1436,MEGAMOON,Token,Honeypot,0,0,,,,
1435,Big Chungus,Token,Honeypot,0,0,,,,
1434,Elon Musk Moon Token,Token,Honeypot,0,0,,,,
1433,Sienna Network,Token,Honeypot,0,0,,,,
1432,InfinityDoge,Token,Honeypot,0,0,,,,
1431,Shiga Inu,Token,Honeypot,0,0,,,,
1430,Aichi Inu,Token,Honeypot,0,0,,,,
1429,Moon Cat,Token,Honeypot,0,0,,,,
1428,Electric Car Tesla,Token,Honeypot,0,0,,,,
1426,Elon SpaceEX,Token,Honeypot,0,0,,,,
1425,Yolo Token,Token,Honeypot,0,0,,,,
1424,BitMusk,Token,Honeypot,0,0,,,,
1423,Time Dilation,Token,Honeypot,0,0,,,,
1422,Full Moon,Token,Honeypot,0,0,,,,
1421,MarsBank,Token,Honeypot,0,0,,,,
1420,GreenLonMusk,Token,Honeypot,0,0,,,,
1419,Giant Panda Token,Token,Honeypot,0,0,,,,
1418,1MILNFT,Token,Honeypot,0,0,,,,
1417,Green Energy Tesla,Token,Honeypot,0,0,,,,
1416,ElonMuskrat,Token,Honeypot,0,0,,,,
1414,German Shepherd,Token,Honeypot,0,0,,,,
1413,Kurilian Protocol,Token,Honeypot,0,0,,,,
1412,Alphr Finance,Token,Honeypot,0,0,,,,
1411,Smiley Face,Token,Honeypot,0,0,,,,
1410,UnoRe,Token,Honeypot,0,0,,,,
1409,Monkey Island,Token,Honeypot,0,0,,,,
1408,Safe Sex,Token,Honeypot,0,0,,,,
1407,Atmosphere,Token,Honeypot,0,0,,,,
1406,Cartoon Network,Token,Honeypot,0,0,,,,
1405,supershiba,Token,Honeypot,0,0,,,,
1404,SAFESATURN,Yield Aggregator,Honeypot,0,0,,,,
1403,DINAR PROTOCOL,Token,Honeypot,0,0,,,,
1402,PESO NETWORK,Token,Honeypot,0,0,,,,
1401,PESO NETWORK,Token,Honeypot,0,0,,,,
1400,ELONMARS,Token,Honeypot,0,0,,,,
1399,MerchDAO,Token,Honeypot,0,0,,0,0,
1398,Delta Financial,Token,Honeypot,0,0,,,,
1397,SafePlay Token,Token,Honeypot,0,0,,,,
1396,SafeSolace Token,Token,Honeypot,0,0,,,,
1395,SafeMeta,Token,Honeypot,0,0,,,,
1394,Evergreen,Token,Honeypot,0,0,,,,
1393,Survival Swap Token,Token,Honeypot,0,0,,,,
1392,PortableChain,Token,Honeypot,0,0,,,,
1391,DoubleFinance,Token,Honeypot,0,0,,,,
1390,Safeenergy,Token,Honeypot,0,0,,,,
1389,SafeFinance,Token,Honeypot,0,0,,,,
1388,PunkHats,Token,Honeypot,0,0,,,,
1387,SafeRetro,Token,Honeypot,0,0,,,,
1386,SafeStack,Token,Honeypot,0,0,,,,
1385,LapuntuToken,Token,Honeypot,0,0,,,,
1384,Instacoin,Token,Honeypot,0,0,,,,
1383,BeverlyFiks,Token,Honeypot,0,0,,,,
1382,Solstarter,Token,Honeypot,0,0,,,,
1381,SAFERARI,Token,Honeypot,0,0,,,,
1380,MoonAkita Inu,Token,Honeypot,0,0,,,,
1379,SIXNETWORK,Token,Honeypot,0,0,,,,
1378,MonkeyDEX,Token,Honeypot,0,0,,,,
1377,BUNNY DAO,Token,Honeypot,0,0,,,,
1376,SAFUCOIN,Token,Honeypot,0,0,,,,
1375,SAODWINDEXTOKEN,Token,Honeypot,0,0,,,,
1374,SAFEWHALE,Token,Honeypot,0,0,,,,
1373,Elon Rocket,Token,Honeypot,0,0,,,,
1372,WOK.FARM,Token,Honeypot,0,0,,,,
1371,SafePOODLE,Token,Honeypot,0,0,,,,
1370,Builder Finance,Token,Honeypot,0,0,,,,
1369,SAFEFISH,Token,Honeypot,0,0,,,,
1368,SafeQuasiStar,Token,Honeypot,0,0,,,,
1367,SafeMario Bros Bsc,Token,Honeypot,0,0,,,,
1366,CORAL,Token,Honeypot,0,0,,,,
1365,AnyDEX,Token,Honeypot,0,0,,,,
1364,SpaceNix,Token,Honeypot,0,0,,,,
1363,SAFEWAY,Token,Honeypot,0,0,,,,
1362,SAFEBUNNY,Token,Honeypot,0,0,,,,
1361,Solid Swap Token,Token,Honeypot,0,0,,,,
1360,Porto Token,Token,Honeypot,0,0,,,,
1359,Voodoo,Token,Honeypot,0,0,,,,
1358,NanoChain,Token,Honeypot,0,0,,,,
1357,NanoChain,Token,Honeypot,0,0,,,,
1356,SAFEDONNUT,Token,Honeypot,0,0,,,,
1355,UBERMOON,Token,Honeypot,0,0,,,,
1354,SAFEBOZON,Token,Honeypot,0,0,,,,
1353,ELONSAFE,Token,Honeypot,0,0,,,,
1352,SAFEBOT,Token,Honeypot,0,0,,,,
1351,SafeReason Token,Token,Honeypot,0,0,,,,
1350,Boson Token,Token,Honeypot,0,0,,,,
1349,EXTREME,Token,Honeypot,0,0,,,,
1348,LaToken,Token,Honeypot,0,0,,,,
1347,Arbitrage Bot,Token,Honeypot,0,0,,,,
1346,RUGBOT,Token,Honeypot,0,0,,,,
1345,ShineFinance,Token,Honeypot,0,0,,,,
1344,GrillCoin,Token,Honeypot,0,0,,,,
1343,Virax Coin,Token,Honeypot,0,0,,,,
1342,TROJAN,Token,Honeypot,0,0,,,,
1341,Tidal Finance,Token,Honeypot,0,0,,,,
1340,GanGnamChain,Token,Honeypot,0,0,,,,
1339,Security Check Token,Token,Honeypot,0,0,,,,
1338,Farrow Token,Token,Honeypot,0,0,,,,
1337,Humble,Token,Honeypot,0,0,,,,
1336,CrossASR,Token,Honeypot,0,0,,,,
1335,CoilSwap,Token,Honeypot,0,0,,,,
1334,COCOS,Token,Honeypot,0,0,,,,
1333,AutoAction Token,Token,Honeypot,0,0,,,,
1332,GripFinance,Token,Honeypot,0,0,,,,
1331,NILONFINANCE,Token,Honeypot,0,0,,,,
1330,NoxCommunications,Token,Honeypot,0,0,,,,
1329,SafeJinx,Token,Honeypot,0,0,,,,
1328,SafeMaze,Token,Honeypot,0,0,,,,
1327,Travel Consulting,Token,Honeypot,0,0,,,,
1326,Haas.Finance,Token,Honeypot,0,0,,,,
1325,ChainLab,Token,Honeypot,0,0,,,,
1324,LiptonSWAP,Token,Honeypot,0,0,,,,
1323,SAFEMYANMAR,Token,Honeypot,0,0,,,,
